ts,mbps,fps,bytes_sent,interval_s
2025-11-01T05:39:10Z,0.440904,0.0,55113,0.0
2025-11-01T05:39:10Z,0.102912,0.0,12864,0.0
2025-11-01T05:39:10Z,0.172896,0.0,21612,0.0
2025-11-01T05:39:10Z,0.103928,0.0,12991,0.0
2025-11-01T05:39:11Z,0.106104,0.0,13263,0.0
2025-11-01T05:39:11Z,0.046936,0.0,5867,0.0
2025-11-01T05:39:11Z,0.127816,0.0,15977,0.0
2025-11-01T05:39:11Z,0.053728,0.0,6716,0.0
2025-11-01T05:39:11Z,0.042288,0.0,5286,0.0
2025-11-01T05:39:11Z,0.078944,0.0,9868,0.0
2025-11-01T05:39:11Z,0.053592,0.0,6699,0.0
2025-11-01T05:39:11Z,0.052184,0.0,6523,0.0
2025-11-01T05:39:11Z,0.038528,0.0,4816,0.0
2025-11-01T05:39:11Z,0.035104,0.0,4388,0.0
2025-11-01T05:39:11Z,0.040432,0.0,5054,0.0
2025-11-01T05:39:11Z,0.12004,0.0,15005,0.0
2025-11-01T05:39:11Z,0.184824,0.0,23103,0.0
2025-11-01T05:39:11Z,0.010536,0.0,1317,0.0
2025-11-01T05:39:11Z,0.072664,0.0,9083,0.0
2025-11-01T05:39:12Z,0.063336,0.0,7917,0.0
2025-11-01T05:39:12Z,0.065688,0.0,8211,0.0
2025-11-01T05:39:12Z,0.076136,0.0,9517,0.0
2025-11-01T05:39:12Z,0.075312,0.0,9414,0.0
2025-11-01T05:39:12Z,0.064184,0.0,8023,0.0
2025-11-01T05:39:12Z,0.07204,0.0,9005,0.0
2025-11-01T05:39:12Z,0.065784,0.0,8223,0.0
2025-11-01T05:39:12Z,0.068776,0.0,8597,0.0
2025-11-01T05:39:12Z,0.06764,0.0,8455,0.0
2025-11-01T05:39:12Z,0.068768,0.0,8596,0.0
2025-11-01T05:39:12Z,0.068528,0.0,8566,0.0
2025-11-01T05:39:12Z,0.440904,0.0,55113,0.0
2025-11-01T05:39:12Z,0.126472,0.0,15809,0.0
2025-11-01T05:39:12Z,0.158136,0.0,19767,0.0
2025-11-01T05:39:12Z,0.11176,0.0,13970,0.0
2025-11-01T05:39:13Z,0.08676,0.0,10845,0.0
2025-11-01T05:39:13Z,0.151952,0.0,18994,0.0
2025-11-01T05:39:13Z,0.062328,0.0,7791,0.0
2025-11-01T05:39:13Z,0.084048,0.0,10506,0.0
2025-11-01T05:39:13Z,0.05964,0.0,7455,0.0
2025-11-01T05:39:13Z,0.052464,0.0,6558,0.0
2025-11-01T05:39:13Z,0.1036,0.0,12950,0.0
2025-11-01T05:39:13Z,0.066872,0.0,8359,0.0
2025-11-01T05:39:13Z,0.053672,0.0,6709,0.0
2025-11-01T05:39:13Z,0.047968,0.0,5996,0.0
2025-11-01T05:39:13Z,0.045832,0.0,5729,0.0
2025-11-01T05:39:13Z,0.043312,0.0,5414,0.0
2025-11-01T05:39:13Z,0.041464,0.0,5183,0.0
2025-11-01T05:39:13Z,0.086208,0.0,10776,0.0
2025-11-01T05:39:13Z,0.067776,0.0,8472,0.0
2025-11-01T05:39:13Z,0.070848,0.0,8856,0.0
2025-11-01T05:39:14Z,0.079976,0.0,9997,0.0
2025-11-01T05:39:14Z,0.067216,0.0,8402,0.0
2025-11-01T05:39:14Z,0.070336,0.0,8792,0.0
2025-11-01T05:39:14Z,0.131304,0.0,16413,0.0
2025-11-01T05:39:14Z,0.084096,0.0,10512,0.0
2025-11-01T05:39:14Z,0.035496,0.0,4437,0.0
2025-11-01T05:39:14Z,0.139584,0.0,17448,0.0
2025-11-01T05:39:14Z,0.077208,0.0,9651,0.0
2025-11-01T05:39:14Z,0.09704,0.0,12130,0.0
2025-11-01T05:39:14Z,0.122312,0.0,15289,0.0
2025-11-01T05:39:14Z,0.44024,0.0,55030,0.0
2025-11-01T05:39:14Z,0.080184,0.0,10023,0.0
2025-11-01T05:39:14Z,0.105072,0.0,13134,0.0
2025-11-01T05:39:14Z,0.148032,0.0,18504,0.0
2025-11-01T05:39:14Z,0.141016,0.0,17627,0.0
2025-11-01T05:39:15Z,0.137744,0.0,17218,0.0
2025-11-01T05:39:15Z,0.072208,0.0,9026,0.0
2025-11-01T05:39:15Z,0.092336,0.0,11542,0.0
2025-11-01T05:39:15Z,0.073496,0.0,9187,0.0
2025-11-01T05:39:15Z,0.101472,0.0,12684,0.0
2025-11-01T05:39:15Z,0.1018,0.0,12725,0.0
2025-11-01T05:39:15Z,0.060056,0.0,7507,0.0
2025-11-01T05:39:15Z,0.068416,0.0,8552,0.0
2025-11-01T05:39:15Z,0.05724,0.0,7155,0.0
2025-11-01T05:39:15Z,0.042904,0.0,5363,0.0
2025-11-01T05:39:15Z,0.091456,0.0,11432,0.0
2025-11-01T05:39:15Z,0.072008,0.0,9001,0.0
2025-11-01T05:39:15Z,0.054768,0.0,6846,0.0
2025-11-01T05:39:15Z,0.067648,0.0,8456,0.0
2025-11-01T05:39:16Z,0.062232,0.0,7779,0.0
2025-11-01T05:39:16Z,0.043184,0.0,5398,0.0
2025-11-01T05:39:16Z,0.052416,0.0,6552,0.0
2025-11-01T05:39:16Z,0.146376,0.0,18297,0.0
2025-11-01T05:39:16Z,0.143248,0.0,17906,0.0
2025-11-01T05:39:16Z,0.03088,0.0,3860,0.0
2025-11-01T05:39:16Z,0.049016,0.0,6127,0.0
2025-11-01T05:39:16Z,0.074672,0.0,9334,0.0
2025-11-01T05:39:16Z,0.077232,0.0,9654,0.0
2025-11-01T05:39:16Z,0.077528,0.0,9691,0.0
2025-11-01T05:39:16Z,0.079536,0.0,9942,0.0
2025-11-01T05:39:16Z,0.439312,0.0,54914,0.0
2025-11-01T05:39:16Z,0.102184,0.0,12773,0.0
2025-11-01T05:39:16Z,0.157088,0.0,19636,0.0
2025-11-01T05:39:16Z,0.14604,0.0,18255,0.0
2025-11-01T05:39:16Z,0.149904,0.0,18738,0.0
2025-11-01T05:39:17Z,0.046264,0.0,5783,0.0
2025-11-01T05:39:17Z,0.091136,0.0,11392,0.0
2025-11-01T05:39:17Z,0.0936,0.0,11700,0.0
2025-11-01T05:39:17Z,0.051896,0.0,6487,0.0
2025-11-01T05:39:17Z,0.040712,0.0,5089,0.0
2025-11-01T05:39:17Z,0.108304,0.0,13538,0.0
2025-11-01T05:39:17Z,0.063024,0.0,7878,0.0
2025-11-01T05:39:17Z,0.06984,0.0,8730,0.0
2025-11-01T05:39:17Z,0.068496,0.0,8562,0.0
2025-11-01T05:39:17Z,0.087792,0.0,10974,0.0
2025-11-01T05:39:17Z,0.054688,0.0,6836,0.0
2025-11-01T05:39:17Z,0.089672,0.0,11209,0.0
2025-11-01T05:39:17Z,0.05744,0.0,7180,0.0
2025-11-01T05:39:17Z,0.044152,0.0,5519,0.0
2025-11-01T05:39:18Z,0.053384,0.0,6673,0.0
2025-11-01T05:39:18Z,0.143048,0.0,17881,0.0
2025-11-01T05:39:18Z,0.089848,0.0,11231,0.0
2025-11-01T05:39:18Z,0.054208,0.0,6776,0.0
2025-11-01T05:39:18Z,0.088008,0.0,11001,0.0
2025-11-01T05:39:18Z,0.08268,0.0,10335,0.0
2025-11-01T05:39:18Z,0.07796,0.0,9745,0.0
2025-11-01T05:39:18Z,0.07972,0.0,9965,0.0
2025-11-01T05:39:18Z,0.157984,0.0,19748,0.0
2025-11-01T05:39:18Z,0.043416,0.0,5427,0.0
2025-11-01T05:39:18Z,0.091896,0.0,11487,0.0
2025-11-01T05:39:18Z,0.439944,0.0,54993,0.0
2025-11-01T05:39:18Z,0.087064,0.0,10883,0.0
2025-11-01T05:39:18Z,0.129616,0.0,16202,0.0
2025-11-01T05:39:18Z,0.155008,0.0,19376,0.0
2025-11-01T05:39:18Z,0.1648,0.0,20600,0.0
2025-11-01T05:39:19Z,0.081104,0.0,10138,0.0
2025-11-01T05:39:19Z,0.118384,0.0,14798,0.0
2025-11-01T05:39:19Z,0.032576,0.0,4072,0.0
2025-11-01T05:39:19Z,0.065,0.0,8125,0.0
2025-11-01T05:39:19Z,0.04272,0.0,5340,0.0
2025-11-01T05:39:19Z,0.103248,0.0,12906,0.0
2025-11-01T05:39:19Z,0.070736,0.0,8842,0.0
2025-11-01T05:39:19Z,0.055536,0.0,6942,0.0
2025-11-01T05:39:19Z,0.05008,0.0,6260,0.0
2025-11-01T05:39:19Z,0.040952,0.0,5119,0.0
2025-11-01T05:39:19Z,0.041288,0.0,5161,0.0
2025-11-01T05:39:19Z,0.042112,0.0,5264,0.0
2025-11-01T05:39:19Z,0.144952,0.0,18119,0.0
2025-11-01T05:39:19Z,0.205256,0.0,25657,0.0
2025-11-01T05:39:19Z,0.042576,0.0,5322,0.0
2025-11-01T05:39:20Z,0.031424,0.0,3928,0.0
2025-11-01T05:39:20Z,0.092688,0.0,11586,0.0
2025-11-01T05:39:20Z,0.056208,0.0,7026,0.0
2025-11-01T05:39:20Z,0.089624,0.0,11203,0.0
2025-11-01T05:39:20Z,0.07496,0.0,9370,0.0
2025-11-01T05:39:20Z,0.06888,0.0,8610,0.0
2025-11-01T05:39:20Z,0.079336,0.0,9917,0.0
2025-11-01T05:39:20Z,0.13344,0.0,16680,0.0
2025-11-01T05:39:20Z,0.053712,0.0,6714,0.0
2025-11-01T05:39:20Z,0.083872,0.0,10484,0.0
2025-11-01T05:39:20Z,0.438984,0.0,54873,0.0
2025-11-01T05:39:20Z,0.111672,0.0,13959,0.0
2025-11-01T05:39:20Z,0.141328,0.0,17666,0.0
2025-11-01T05:39:20Z,0.156592,0.0,19574,0.0
2025-11-01T05:39:20Z,0.113984,0.0,14248,0.0
2025-11-01T05:39:21Z,0.134688,0.0,16836,0.0
2025-11-01T05:39:21Z,0.06164,0.0,7705,0.0
2025-11-01T05:39:21Z,0.065472,0.0,8184,0.0
2025-11-01T05:39:21Z,0.0894,0.0,11175,0.0
2025-11-01T05:39:21Z,0.0578,0.0,7225,0.0
2025-11-01T05:39:21Z,0.089608,0.0,11201,0.0
2025-11-01T05:39:21Z,0.043536,0.0,5442,0.0
2025-11-01T05:39:21Z,0.038768,0.0,4846,0.0
2025-11-01T05:39:21Z,0.106592,0.0,13324,0.0
2025-11-01T05:39:21Z,0.07772,0.0,9715,0.0
2025-11-01T05:39:21Z,0.075048,0.0,9381,0.0
2025-11-01T05:39:21Z,0.045992,0.0,5749,0.0
2025-11-01T05:39:21Z,0.064104,0.0,8013,0.0
2025-11-01T05:39:21Z,0.058032,0.0,7254,0.0
2025-11-01T05:39:21Z,0.06024,0.0,7530,0.0
2025-11-01T05:39:22Z,0.067976,0.0,8497,0.0
2025-11-01T05:39:22Z,0.086472,0.0,10809,0.0
2025-11-01T05:39:22Z,0.079008,0.0,9876,0.0
2025-11-01T05:39:22Z,0.068848,0.0,8606,0.0
2025-11-01T05:39:22Z,0.070304,0.0,8788,0.0
2025-11-01T05:39:22Z,0.080952,0.0,10119,0.0
2025-11-01T05:39:22Z,0.081552,0.0,10194,0.0
2025-11-01T05:39:22Z,0.074776,0.0,9347,0.0
2025-11-01T05:39:22Z,0.067752,0.0,8469,0.0
2025-11-01T05:39:22Z,0.129216,0.0,16152,0.0
2025-11-01T05:39:22Z,0.437984,0.0,54748,0.0
2025-11-01T05:39:22Z,0.122008,0.0,15251,0.0
2025-11-01T05:39:22Z,0.176664,0.0,22083,0.0
2025-11-01T05:39:22Z,0.094512,0.0,11814,0.0
2025-11-01T05:39:22Z,0.105008,0.0,13126,0.0
2025-11-01T05:39:23Z,0.115384,0.0,14423,0.0
2025-11-01T05:39:23Z,0.065864,0.0,8233,0.0
2025-11-01T05:39:23Z,0.082256,0.0,10282,0.0
2025-11-01T05:39:23Z,0.10648,0.0,13310,0.0
2025-11-01T05:39:23Z,0.0812,0.0,10150,0.0
2025-11-01T05:39:23Z,0.061144,0.0,7643,0.0
2025-11-01T05:39:23Z,0.056408,0.0,7051,0.0
2025-11-01T05:39:23Z,0.049568,0.0,6196,0.0
2025-11-01T05:39:23Z,0.053256,0.0,6657,0.0
2025-11-01T05:39:23Z,0.043472,0.0,5434,0.0
2025-11-01T05:39:23Z,0.0468,0.0,5850,0.0
2025-11-01T05:39:23Z,0.037728,0.0,4716,0.0
2025-11-01T05:39:23Z,0.142072,0.0,17759,0.0
2025-11-01T05:39:23Z,0.026416,0.0,3302,0.0
2025-11-01T05:39:23Z,0.052064,0.0,6508,0.0
2025-11-01T05:39:24Z,0.106192,0.0,13274,0.0
2025-11-01T05:39:24Z,0.119904,0.0,14988,0.0
2025-11-01T05:39:24Z,0.037248,0.0,4656,0.0
2025-11-01T05:39:24Z,0.071896,0.0,8987,0.0
2025-11-01T05:39:24Z,0.121968,0.0,15246,0.0
2025-11-01T05:39:24Z,0.102648,0.0,12831,0.0
2025-11-01T05:39:24Z,0.088776,0.0,11097,0.0
2025-11-01T05:39:24Z,0.071376,0.0,8922,0.0
2025-11-01T05:39:24Z,0.062016,0.0,7752,0.0
2025-11-01T05:39:24Z,0.109648,0.0,13706,0.0
2025-11-01T05:39:24Z,0.438264,0.0,54783,0.0
2025-11-01T05:39:24Z,0.1242,0.0,15525,0.0
2025-11-01T05:39:24Z,0.132216,0.0,16527,0.0
2025-11-01T05:39:24Z,0.16036,0.0,20045,0.0
2025-11-01T05:39:24Z,0.093096,0.0,11637,0.0
2025-11-01T05:39:25Z,0.104984,0.0,13123,0.0
2025-11-01T05:39:25Z,0.114296,0.0,14287,0.0
2025-11-01T05:39:25Z,0.071816,0.0,8977,0.0
2025-11-01T05:39:25Z,0.048408,0.0,6051,0.0
2025-11-01T05:39:25Z,0.065664,0.0,8208,0.0
2025-11-01T05:39:25Z,0.106472,0.0,13309,0.0
2025-11-01T05:39:25Z,0.06384,0.0,7980,0.0
2025-11-01T05:39:25Z,0.06948,0.0,8685,0.0
2025-11-01T05:39:25Z,0.052624,0.0,6578,0.0
2025-11-01T05:39:25Z,0.04532,0.0,5665,0.0
2025-11-01T05:39:25Z,0.0454,0.0,5675,0.0
2025-11-01T05:39:25Z,0.042024,0.0,5253,0.0
2025-11-01T05:39:25Z,0.039672,0.0,4959,0.0
2025-11-01T05:39:25Z,0.114888,0.0,14361,0.0
2025-11-01T05:39:25Z,0.131384,0.0,16423,0.0
2025-11-01T05:39:26Z,0.083664,0.0,10458,0.0
2025-11-01T05:39:26Z,0.089616,0.0,11202,0.0
2025-11-01T05:39:26Z,0.072224,0.0,9028,0.0
2025-11-01T05:39:26Z,0.083464,0.0,10433,0.0
2025-11-01T05:39:26Z,0.058432,0.0,7304,0.0
2025-11-01T05:39:26Z,0.071328,0.0,8916,0.0
2025-11-01T05:39:26Z,0.07296,0.0,9120,0.0
2025-11-01T05:39:26Z,0.103032,0.0,12879,0.0
2025-11-01T05:39:26Z,0.06796,0.0,8495,0.0
2025-11-01T05:39:26Z,0.076144,0.0,9518,0.0
2025-11-01T05:39:26Z,0.485616,0.0,60702,0.0
2025-11-01T05:39:26Z,0.086736,0.0,10842,0.0
2025-11-01T05:39:26Z,0.155312,0.0,19414,0.0
2025-11-01T05:39:26Z,0.137824,0.0,17228,0.0
2025-11-01T05:39:27Z,0.12504,0.0,15630,0.0
2025-11-01T05:39:27Z,0.085392,0.0,10674,0.0
2025-11-01T05:39:27Z,0.105672,0.0,13209,0.0
2025-11-01T05:39:27Z,0.054416,0.0,6802,0.0
2025-11-01T05:39:27Z,0.122136,0.0,15267,0.0
2025-11-01T05:39:27Z,0.070688,0.0,8836,0.0
2025-11-01T05:39:27Z,0.058392,0.0,7299,0.0
2025-11-01T05:39:27Z,0.054056,0.0,6757,0.0
2025-11-01T05:39:27Z,0.07252,0.0,9065,0.0
2025-11-01T05:39:27Z,0.048688,0.0,6086,0.0
2025-11-01T05:39:27Z,0.060776,0.0,7597,0.0
2025-11-01T05:39:27Z,0.042224,0.0,5278,0.0
2025-11-01T05:39:27Z,0.042072,0.0,5259,0.0
2025-11-01T05:39:27Z,0.140704,0.0,17588,0.0
2025-11-01T05:39:27Z,0.027936,0.0,3492,0.0
2025-11-01T05:39:27Z,0.124616,0.0,15577,0.0
2025-11-01T05:39:28Z,0.075776,0.0,9472,0.0
2025-11-01T05:39:28Z,0.247896,0.0,30987,0.0
2025-11-01T05:39:28Z,0.184592,0.0,23074,0.0
2025-11-01T05:39:28Z,0.228496,0.0,28562,0.0
2025-11-01T05:39:28Z,0.186952,0.0,23369,0.0
2025-11-01T05:39:28Z,0.117432,0.0,14679,0.0
2025-11-01T05:39:28Z,0.10888,0.0,13610,0.0
2025-11-01T05:39:28Z,0.164816,0.0,20602,0.0
2025-11-01T05:39:28Z,0.062904,0.0,7863,0.0
2025-11-01T05:39:28Z,0.136752,0.0,17094,0.0
2025-11-01T05:39:28Z,0.10636,0.0,13295,0.0
2025-11-01T05:39:28Z,0.096272,0.0,12034,0.0
2025-11-01T05:39:28Z,0.049544,0.0,6193,0.0
2025-11-01T05:39:28Z,0.081704,0.0,10213,0.0
2025-11-01T05:39:28Z,0.08728,0.0,10910,0.0
2025-11-01T05:39:29Z,0.075,0.0,9375,0.0
2025-11-01T05:39:29Z,0.15724,0.0,19655,0.0
2025-11-01T05:39:29Z,0.072968,0.0,9121,0.0
2025-11-01T05:39:29Z,0.155,0.0,19375,0.0
2025-11-01T05:39:29Z,0.093968,0.0,11746,0.0
2025-11-01T05:39:29Z,0.149232,0.0,18654,0.0
2025-11-01T05:39:29Z,0.0664,0.0,8300,0.0
2025-11-01T05:39:29Z,0.035248,0.0,4406,0.0
2025-11-01T05:39:29Z,0.071832,0.0,8979,0.0
2025-11-01T05:39:29Z,0.151048,0.0,18881,0.0
2025-11-01T05:39:29Z,0.117168,0.0,14646,0.0
2025-11-01T05:39:29Z,0.062712,0.0,7839,0.0
2025-11-01T05:39:29Z,0.111624,0.0,13953,0.0
2025-11-01T05:39:29Z,0.07772,0.0,9715,0.0
2025-11-01T05:39:29Z,0.116544,0.0,14568,0.0
2025-11-01T05:39:30Z,0.131888,0.0,16486,0.0
2025-11-01T05:39:30Z,0.113512,0.0,14189,0.0
2025-11-01T05:39:30Z,0.10384,0.0,12980,0.0
2025-11-01T05:39:30Z,0.0824,0.0,10300,0.0
2025-11-01T05:39:30Z,0.065944,0.0,8243,0.0
2025-11-01T05:39:30Z,0.094648,0.0,11831,0.0
2025-11-01T05:39:30Z,0.10716,0.0,13395,0.0
2025-11-01T05:39:30Z,0.11808,0.0,14760,0.0
2025-11-01T05:39:30Z,0.096736,0.0,12092,0.0
2025-11-01T05:39:30Z,0.121104,0.0,15138,0.0
2025-11-01T05:39:30Z,0.197648,0.0,24706,0.0
2025-11-01T05:39:30Z,0.015176,0.0,1897,0.0
2025-11-01T05:39:30Z,0.05476,0.0,6845,0.0
2025-11-01T05:39:30Z,0.0716,0.0,8950,0.0
2025-11-01T05:39:31Z,0.109912,0.0,13739,0.0
2025-11-01T05:39:31Z,0.0926,0.0,11575,0.0
2025-11-01T05:39:31Z,0.090424,0.0,11303,0.0
2025-11-01T05:39:31Z,0.102288,0.0,12786,0.0
2025-11-01T05:39:31Z,0.132416,0.0,16552,0.0
2025-11-01T05:39:31Z,0.098496,0.0,12312,0.0
2025-11-01T05:39:31Z,0.101432,0.0,12679,0.0
2025-11-01T05:39:31Z,0.071784,0.0,8973,0.0
2025-11-01T05:39:31Z,0.07792,0.0,9740,0.0
2025-11-01T05:39:31Z,0.081304,0.0,10163,0.0
2025-11-01T05:39:31Z,0.1022,0.0,12775,0.0
2025-11-01T05:39:31Z,0.08628,0.0,10785,0.0
2025-11-01T05:39:31Z,0.113,0.0,14125,0.0
2025-11-01T05:39:31Z,0.140576,0.0,17572,0.0
2025-11-01T05:39:31Z,0.132952,0.0,16619,0.0
2025-11-01T05:39:31Z,0.048264,0.0,6033,0.0
2025-11-01T05:39:32Z,0.10604,0.0,13255,0.0
2025-11-01T05:39:32Z,0.119112,0.0,14889,0.0
2025-11-01T05:39:32Z,0.10708,0.0,13385,0.0
2025-11-01T05:39:32Z,0.096008,0.0,12001,0.0
2025-11-01T05:39:32Z,0.097704,0.0,12213,0.0
2025-11-01T05:39:32Z,0.104344,0.0,13043,0.0
2025-11-01T05:39:32Z,0.090832,0.0,11354,0.0
2025-11-01T05:39:32Z,0.08668,0.0,10835,0.0
2025-11-01T05:39:32Z,0.079576,0.0,9947,0.0
2025-11-01T05:39:32Z,0.05612,0.0,7015,0.0
2025-11-01T05:39:32Z,0.287256,0.0,35907,0.0
2025-11-01T05:39:32Z,0.015256,0.0,1907,0.0
2025-11-01T05:39:32Z,0.06732,0.0,8415,0.0
2025-11-01T05:39:32Z,0.0992,0.0,12400,0.0
2025-11-01T05:39:33Z,0.056352,0.0,7044,0.0
2025-11-01T05:39:33Z,0.090264,0.0,11283,0.0
2025-11-01T05:39:33Z,0.094752,0.0,11844,0.0
2025-11-01T05:39:33Z,0.077448,0.0,9681,0.0
2025-11-01T05:39:33Z,0.101816,0.0,12727,0.0
2025-11-01T05:39:33Z,0.070992,0.0,8874,0.0
2025-11-01T05:39:33Z,0.02872,0.0,3590,0.0
2025-11-01T05:39:33Z,0.051656,0.0,6457,0.0
2025-11-01T05:39:33Z,0.10668,0.0,13335,0.0
2025-11-01T05:39:33Z,0.052656,0.0,6582,0.0
2025-11-01T05:39:33Z,0.03956,0.0,4945,0.0
2025-11-01T05:39:33Z,0.022808,0.0,2851,0.0
2025-11-01T05:39:33Z,0.098464,0.0,12308,0.0
2025-11-01T05:39:33Z,0.031424,0.0,3928,0.0
2025-11-01T05:39:33Z,0.054184,0.0,6773,0.0
2025-11-01T05:39:33Z,0.1168,0.0,14600,0.0
2025-11-01T05:39:34Z,0.119696,0.0,14962,0.0
2025-11-01T05:39:34Z,0.017424,0.0,2178,0.0
2025-11-01T05:39:34Z,0.081952,0.0,10244,0.0
2025-11-01T05:39:34Z,0.074568,0.0,9321,0.0
2025-11-01T05:39:34Z,0.068056,0.0,8507,0.0
2025-11-01T05:39:34Z,0.06168,0.0,7710,0.0
2025-11-01T05:39:34Z,0.074232,0.0,9279,0.0
2025-11-01T05:39:34Z,0.062664,0.0,7833,0.0
2025-11-01T05:39:34Z,0.067912,0.0,8489,0.0
2025-11-01T05:39:34Z,0.067168,0.0,8396,0.0
2025-11-01T05:39:34Z,0.434792,0.0,54349,0.0
2025-11-01T05:39:34Z,0.093632,0.0,11704,0.0
2025-11-01T05:39:34Z,0.116896,0.0,14612,0.0
2025-11-01T05:39:34Z,0.017288,0.0,2161,0.0
2025-11-01T05:39:34Z,0.11804,0.0,14755,0.0
2025-11-01T05:39:35Z,0.03384,0.0,4230,0.0
2025-11-01T05:39:35Z,0.06256,0.0,7820,0.0
2025-11-01T05:39:35Z,0.033176,0.0,4147,0.0
2025-11-01T05:39:35Z,0.090376,0.0,11297,0.0
2025-11-01T05:39:35Z,0.042864,0.0,5358,0.0
2025-11-01T05:39:35Z,0.057384,0.0,7173,0.0
2025-11-01T05:39:35Z,0.094144,0.0,11768,0.0
2025-11-01T05:39:35Z,0.075624,0.0,9453,0.0
2025-11-01T05:39:35Z,0.06876,0.0,8595,0.0
2025-11-01T05:39:35Z,0.073656,0.0,9207,0.0
2025-11-01T05:39:35Z,0.07572,0.0,9465,0.0
2025-11-01T05:39:35Z,0.066392,0.0,8299,0.0
2025-11-01T05:39:35Z,0.0684,0.0,8550,0.0
2025-11-01T05:39:35Z,0.062376,0.0,7797,0.0
2025-11-01T05:39:36Z,0.07904,0.0,9880,0.0
2025-11-01T05:39:36Z,0.0534,0.0,6675,0.0
2025-11-01T05:39:36Z,0.07168,0.0,8960,0.0
2025-11-01T05:39:36Z,0.070056,0.0,8757,0.0
2025-11-01T05:39:36Z,0.067432,0.0,8429,0.0
2025-11-01T05:39:36Z,0.07564,0.0,9455,0.0
2025-11-01T05:39:36Z,0.066888,0.0,8361,0.0
2025-11-01T05:39:36Z,0.069648,0.0,8706,0.0
2025-11-01T05:39:36Z,0.062456,0.0,7807,0.0
2025-11-01T05:39:36Z,0.07008,0.0,8760,0.0
2025-11-01T05:39:36Z,0.075696,0.0,9462,0.0
2025-11-01T05:39:36Z,0.435288,0.0,54411,0.0
2025-11-01T05:39:36Z,0.097736,0.0,12217,0.0
2025-11-01T05:39:36Z,0.127872,0.0,15984,0.0
2025-11-01T05:39:36Z,0.125192,0.0,15649,0.0
2025-11-01T05:39:36Z,0.09472,0.0,11840,0.0
2025-11-01T05:39:37Z,0.06136,0.0,7670,0.0
2025-11-01T05:39:37Z,0.113472,0.0,14184,0.0
2025-11-01T05:39:37Z,0.065136,0.0,8142,0.0
2025-11-01T05:39:37Z,0.035592,0.0,4449,0.0
2025-11-01T05:39:37Z,0.109312,0.0,13664,0.0
2025-11-01T05:39:37Z,0.060072,0.0,7509,0.0
2025-11-01T05:39:37Z,0.046384,0.0,5798,0.0
2025-11-01T05:39:37Z,0.035176,0.0,4397,0.0
2025-11-01T05:39:37Z,0.079848,0.0,9981,0.0
2025-11-01T05:39:37Z,0.052152,0.0,6519,0.0
2025-11-01T05:39:37Z,0.030928,0.0,3866,0.0
2025-11-01T05:39:37Z,0.134512,0.0,16814,0.0
2025-11-01T05:39:37Z,0.194552,0.0,24319,0.0
2025-11-01T05:39:37Z,0.015512,0.0,1939,0.0
2025-11-01T05:39:37Z,0.018248,0.0,2281,0.0
2025-11-01T05:39:38Z,0.090064,0.0,11258,0.0
2025-11-01T05:39:38Z,0.15336,0.0,19170,0.0
2025-11-01T05:39:38Z,0.013208,0.0,1651,0.0
2025-11-01T05:39:38Z,0.075096,0.0,9387,0.0
2025-11-01T05:39:38Z,0.13608,0.0,17010,0.0
2025-11-01T05:39:38Z,0.023232,0.0,2904,0.0
2025-11-01T05:39:38Z,0.058136,0.0,7267,0.0
2025-11-01T05:39:38Z,0.075752,0.0,9469,0.0
2025-11-01T05:39:38Z,0.1084,0.0,13550,0.0
2025-11-01T05:39:38Z,0.070656,0.0,8832,0.0
2025-11-01T05:39:38Z,0.482424,0.0,60303,0.0
2025-11-01T05:39:38Z,0.070192,0.0,8774,0.0
2025-11-01T05:39:38Z,0.1324,0.0,16550,0.0
2025-11-01T05:39:38Z,0.12976,0.0,16220,0.0
2025-11-01T05:39:38Z,0.098984,0.0,12373,0.0
2025-11-01T05:39:39Z,0.121304,0.0,15163,0.0
2025-11-01T05:39:39Z,0.098256,0.0,12282,0.0
2025-11-01T05:39:39Z,0.0494,0.0,6175,0.0
2025-11-01T05:39:39Z,0.089536,0.0,11192,0.0
2025-11-01T05:39:39Z,0.079392,0.0,9924,0.0
2025-11-01T05:39:39Z,0.052552,0.0,6569,0.0
2025-11-01T05:39:39Z,0.056528,0.0,7066,0.0
2025-11-01T05:39:39Z,0.03552,0.0,4440,0.0
2025-11-01T05:39:39Z,0.034248,0.0,4281,0.0
2025-11-01T05:39:39Z,0.086344,0.0,10793,0.0
2025-11-01T05:39:39Z,0.072608,0.0,9076,0.0
2025-11-01T05:39:39Z,0.032472,0.0,4059,0.0
2025-11-01T05:39:39Z,0.08504,0.0,10630,0.0
2025-11-01T05:39:39Z,0.085088,0.0,10636,0.0
2025-11-01T05:39:39Z,0.061008,0.0,7626,0.0
2025-11-01T05:39:40Z,0.079584,0.0,9948,0.0
2025-11-01T05:39:40Z,0.077688,0.0,9711,0.0
2025-11-01T05:39:40Z,0.077184,0.0,9648,0.0
2025-11-01T05:39:40Z,0.117776,0.0,14722,0.0
2025-11-01T05:39:40Z,0.121424,0.0,15178,0.0
2025-11-01T05:39:40Z,0.062096,0.0,7762,0.0
2025-11-01T05:39:40Z,0.071912,0.0,8989,0.0
2025-11-01T05:39:40Z,0.087016,0.0,10877,0.0
2025-11-01T05:39:40Z,0.10228,0.0,12785,0.0
2025-11-01T05:39:40Z,0.05712,0.0,7140,0.0
2025-11-01T05:39:40Z,0.434144,0.0,54268,0.0
